PFKP,9682,2.638747
TRAPPC9,13957,2.638285
KIAA0753,6480,2.637871
PLEKHG2,9943,2.637457
LUC7L,7487,2.636171
ATP10D,998,2.635436
KCTD3,6429,2.635429
TMEM41B,13691,2.635213
PML,10013,2.634814
USP28,14486,2.634338
SKAP1,12003,2.632315
PELO,9642,2.632254
NCOA4,8573,2.632197
SLC16A3,12041,2.63181
MUTYH,8353,2.631209
STON1,12899,2.631094
TPGS2,13883,2.630704
LRRC46,7412,2.629983
KRT9,6683,2.629409
TRAF3IP1,13925,2.629142
ZNF407,15259,2.628778
CNDP1,2621,2.627656
GAB1,4812,2.625281
ARFGAP1,734,2.624654
BAG5,1161,2.623243
CLDN12,2528,2.623106
SLC13A5,12031,2.62305
ZMAT5,15080,2.621085
DHX16,3376,2.620569
CDKN2A,2227,2.619151
DCDC2B,3200,2.618825
ZNF709,15478,2.617457
GPANK1,5175,2.617441
ATP5F1A,1023,2.617389
SAMD1,11555,2.61653
ANKRD16,555,2.616049
NPAT,8891,2.61535
FADD,4189,2.614658
CCDC80,1985,2.614373
VPS50,14630,2.612577
FLRT2,4634,2.611474
ZNF557,15358,2.610987
WDR46,14722,2.610617
ALX3,485,2.610388
B3GNT7,1131,2.609509
GREM2,5297,2.608577
SCGB1A1,11636,2.608556
CLTA,2588,2.608417
IFIT5,5952,2.608065
EBLN2,3722,2.60728
UTP23,14529,2.606305
SORCS1,12543,2.605544
CENPJ,2276,2.605348
RNF141,11193,2.605348
SCN2B,11651,2.604982
DIP2B,3404,2.604574
ALOX15B,474,2.604367
HELB,5546,2.603518
BEX5,1267,2.603501
CTBP1,2974,2.603449
COX5B,2800,2.602528
SHB,11938,2.6023
RNF128,11186,2.601033
NDUFA12,8602,2.600978
BUD23,1419,2.600639
ANO5,611,2.600202
MICU2,7955,2.599655
FCHO1,4516,2.599628
AHCYL2,359,2.596913
LDLRAD4,6843,2.596852
KCTD18,6425,2.594867
VPS4A,14628,2.594378
CYP2E1,3106,2.594287
LRRC14,7386,2.591833
DNAJC18,3500,2.590854
GAL,4846,2.587019
TNNT2,13807,2.58406
HSPA12B,5845,2.581577
TNRC6C,13816,2.581417
MECP2,7795,2.5804
BIN3,1286,2.578736
CYP20A1,3099,2.578284
DNHD1,3529,2.577406
NFS1,8735,2.577318
DOPEY2,3570,2.575594
LOC100128361,7110,2.574972
MTIF2,8305,2.573259
ZNF790,15538,2.573013
RCCD1,10957,2.572451
C8orf37,1662,2.571377
OXR1,9295,2.570259
CNOT11,2642,2.569348
LRRC70,7427,2.56868
NFATC3,8718,2.568003
ZNF430,15275,2.567809
C2CD4D,1585,2.563776
RNF144A,11194,2.562325
DDX56,3278,2.561906
SHISA6,11947,2.561872
LRRC4,7407,2.561371
POMT2,10128,2.559653
RAD51AP2,10778,2.559442
CARS,1829,2.557428
PITPNA,9851,2.557168
TEX13B,13321,2.55653
GDPGP1,4951,2.556445
SMG5,12372,2.555992
NFATC2IP,8717,2.555561
GPX3,5279,2.555237
KIAA2026,6512,2.554809
SF3B4,11860,2.552574
ZNF629,15423,2.551094
ZNF417,15265,2.550955
NGB,8743,2.550609
NDUFAF2,8616,2.550324
ZNF271P,15187,2.549547
MRPL38,8180,2.549489
TMEM11,13538,2.547176
PELI2,9640,2.546608
ZNF181,15131,2.546377
PTPN11,10579,2.546036
EPM2AIP1,4026,2.544909
CTSL,3014,2.543907
PAFAH1B2,9342,2.543788
WDR45,14720,2.543602
ATP6AP1L,1042,2.54341
ZSCAN25,15607,2.54314
LINC-PINT,6920,2.541883
PATL1,9423,2.540846
TAL1,13116,2.540827
SOGA3,12537,2.540083
ZBTB6,14939,2.539718
HERC3,5561,2.539505
GUCD1,5405,2.538108
YPEL3,14875,2.538071
FMNL1,4647,2.537982
TMEM44,13694,2.537527
ZNF304,15210,2.537484
NAA15,8459,2.536723
TRIM39,13993,2.536694
SMCO2,12365,2.536249
KRTAP10-1,6685,2.535376
ZBTB17,14914,2.535159
ARL5A,830,2.532352
IFITM1,5953,2.532214
METTL14,7864,2.530694
SMYD2,12420,2.530541
PPP1R15A,10221,2.530211
MAD2L1BP,7544,2.529583
PER2,9648,2.528832
PRELID3A,10319,2.528586
RNF8,11246,2.528291
COIL,2695,2.528262
MANSC1,7604,2.527864
PTAR1,10535,2.527446
CCNO,2043,2.527198
PCBP2,9451,2.525923
STK39,12886,2.525315
SLC30A4,12165,2.523162
RBMS2,10933,2.521098
GYS1,5424,2.520758
CAMK2B,1771,2.518706
SLC32A1,12171,2.517506
ARAP1,723,2.516064
SPAG5,12593,2.51582
MEF2C,7830,2.515482
MAP10,7607,2.515294
RPF2,11287,2.513243
PDE7A,9575,2.512794
HS1BP3,5809,2.511754
TMEM63B,13710,2.510214
MEF2A,7829,2.508714
SLC9B2,12302,2.508534
MOB3B,8064,2.508032
ZSCAN20,15603,2.505053
NDUFB4,8630,2.504782
C8orf76,1668,2.50462
STAT3,12852,2.503556
AHCYL1,358,2.502511
GOLGA6L17P,5149,2.501479
UGGT1,14389,2.501196
SCARA3,11621,2.499324
MPP7,8116,2.498981
CCDC142,1924,2.498969
ERGIC1,4059,2.497801
TCAM1P,13229,2.497746
USP9Y,14520,2.497065
SPATA2,12605,2.495488
RBM22,10908,2.49503
RBM6,10929,2.494802
LOXL2,7337,2.494734
PCCA,9454,2.494336
BSDC1,1381,2.494194
MRPS30-DT,8222,2.493843
PRPF8,10409,2.49328
LOC101926935,7171,2.492831
TEDC2,13295,2.49132
GNB3,5110,2.490968
PCSK2,9529,2.49027
ATOH8,994,2.490125
SNHG10,12447,2.489852
CSNK1G2,2949,2.489143
FZD10,4794,2.488613
SEMA3E,11762,2.48737
SIX3,12000,2.486564
BRPF1,1374,2.486531
GADD45G,4843,2.486032
C2orf50,1593,2.484907
UST,14522,2.484301
TYW3,14267,2.483406
KCNK9,6394,2.483058
KRTAP10-10,6686,2.482437
IPO5,6144,2.482096
PLEKHM1,9953,2.481009
LRRC75B,7431,2.480039
LOC101928087,7184,2.479925
API5,683,2.47952
ELF2,3885,2.479155
JRKL,6296,2.479113
RUVBL1,11509,2.478919
ZKSCAN4,15072,2.478337
ZFYVE27,15054,2.477527
SMIM2-AS1,12388,2.47733
PMFBP1,10012,2.476896
ATPAF1,1074,2.476749
GJC2,5030,2.476699
LGALS1,6863,2.476243
AHSA1,366,2.475834
SNX25,12510,2.475323
SMDT1,12370,2.475253
ANAPC2,521,2.474936
KDM5A,6451,2.474114
GNA15,5098,2.47342
TCF23,13250,2.471222
PROCA1,10385,2.469061
TPCN1,13877,2.468871
MBD5,7723,2.466469
C6orf203,1642,2.465963
NRAV,8956,2.465855
CCDC66,1974,2.465387
IRS2,6183,2.464678
RALY,10803,2.464378
LOC100286906,7136,2.462929
KLKB1,6625,2.462872
RNF13,11187,2.462641
DNAJB14,3484,2.461834
GTF3C2,5390,2.459835
MPPED1,8118,2.458518
PHF6,9738,2.457471
SMYD4,12422,2.456123
POLR1B,10090,2.454423
TRIM65,14009,2.45387
SMU1,12416,2.453869
OGDH,9138,2.453556
TPGS1,13882,2.453409
LOC100233156,7131,2.452764
ADO,287,2.452357
TMX4,13766,2.451212
GGTLC2,4994,2.45035
AZGP1,1110,2.448194
VPREB3,14604,2.447865
SAMD11,11557,2.447131
FAM90A1,4395,2.447123
LRCH3,7357,2.443788
GLS,5068,2.4432
BAZ2A,1183,2.442511
PCDHGB7,9494,2.442456
HAUS8,5475,2.441597
SPPL2B,12672,2.441035
ROPN1L,11268,2.440158
LINC01351,7015,2.439759
STK24,12876,2.438747
UCN,14375,2.438201
EPRS,4032,2.43816
SPSB2,12692,2.437621
ILVBL,6065,2.437517
BEND7,1256,2.435113
ZNF425,15270,2.432726
RMND1,11157,2.432707
FAM111A-DT,4217,2.431464
KIT,6555,2.430693
RPF1,11286,2.429879
WWC3,14807,2.427471
TMEM185A,13614,2.426773
PGD,9699,2.426624
PDE9A,9579,2.425685
KDM5B,6452,2.425637
PRELID3B,10320,2.424443
KAT6B,6319,2.424368
SMIM8,12401,2.423886
CCDC85B,1989,2.423368
NAP1L5,8506,2.423186
RHOT1,11102,2.421455
ASH1L,919,2.421435
CTNNBL1,2997,2.420374
MTRF1L,8327,2.417165
MTG2,8298,2.416991
SDCBP,11687,2.416483
DNAJC17,3499,2.415821
MAP3K12,7625,2.415641
SLC22A18AS,12072,2.415618
PDIK1L,9596,2.414805
KHDC1L,6462,2.414725
PRKACB,10341,2.414101
GALNS,4855,2.414
ZNF599,15399,2.413865
PSMC2,10496,2.412375
SLC19A3,12057,2.411879
FANK1,4418,2.411342
ZNF598,15398,2.409985
IRF2BP2,6175,2.409538
TOR2A,13855,2.409356
KCND2,6354,2.40888
RHBDL1,11082,2.408415
COMMD5,2742,2.408012
LAYN,6800,2.407961
SLC7A8,12288,2.407643
FGFR1OP,4565,2.407169
SEMA3C,11760,2.407155
SCARF1,11625,2.407143
BROX,1373,2.407099
CFAP53,2348,2.406821
YIPF2,14863,2.406731
ZDHHC8,15005,2.406628
CCNG1,2034,2.405546
CLIC1,2553,2.404284
NRSN2,8981,2.403589
MRPL46,8189,2.403466
MTUS2,8334,2.403115
ARPP21,868,2.401319
SSR3,12783,2.400356
TIA1,13412,2.399435
TAF13,13094,2.399385
DAZAP1,3163,2.399165
SSNA1,12779,2.398742
SOCS5,12530,2.398187
FGFR2,4567,2.397064
POLN,10088,2.396196
STAR,12839,2.39575
OSBP,9247,2.39562
C16orf86,1483,2.394944
DOCK11,3550,2.394775
HEXDC,5574,2.394524
BBS10,1190,2.393762
NGDN,8744,2.393391
RBM14,10902,2.392796
CELSR3,2268,2.392281
IGSF21,6007,2.391679
SDR39U1,11705,2.390605
PP12613,10152,2.390425
PRKD1,10360,2.39011
MRPS5,8228,2.389589
GRK2,5320,2.388706
CNN2,2634,2.387973
ADPRM,293,2.387817
C19orf47,1507,2.387193
NOP14,8862,2.386829
NPIPB11,8906,2.386268
CNOT1,2640,2.385418
SLC35F1,12190,2.385351
LINC01869,7040,2.384373
HNRNPL,5758,2.384063
KRT31,6675,2.382312
RAD54L,10783,2.381459
FLI1,4617,2.379492
CHN1,2427,2.379427
MSH2,8244,2.379167
AP1S2,644,2.377943
TRIM3,13987,2.377774
SRPRB,12743,2.376584
ZNF542P,15347,2.376367
PCDHGA7,9491,2.376292
CHRNA6,2448,2.376086
GALNT5,4868,2.375954
CCDC173,1944,2.375507
CCDC134,1918,2.37403
PDE3B,9563,2.372538
ZBTB49,14937,2.372523
ATP13A1,1002,2.371928
CTRB2,3004,2.371474
ERAL1,4038,2.371262
TMEM222,13642,2.371241
PALB2,9357,2.369867
INTS12,6121,2.369082
CD276,2091,2.366313
ITPRIP,6246,2.363926
HCRT,5503,2.362798
EGR2,3806,2.362505
ITSN2,6250,2.362108
NLRP11,8815,2.360898
PLEKHG6,9948,2.360132
AMIGO1,497,2.360031
ZNF607,15403,2.359939
RNF19A,11215,2.359833
CWC22,3043,2.357587
LOC100130950,7121,2.356636
GTPBP6,5400,2.356432
NECTIN3,8660,2.356387
ELP3,3915,2.3545
PPP1R13L,10217,2.353846
CDC14B,2136,2.353777
KIF1BP,6523,2.353065
ITCH,6206,2.352918
LMTK2,7097,2.352404
SLC12A6,12026,2.352387
NGEF,8745,2.35138
TCEAL8,13241,2.350778
GOLPH3L,5158,2.350578
RRP15,11441,2.349278
RNU12,11257,2.347992
CARMIL2,1824,2.346482
PHF23,9734,2.346405
ARHGEF6,801,2.346232
SSX5,12797,2.345149
FBXO40,4489,2.344713
RASSF3,10872,2.343685
CDK5RAP2,2212,2.343473
UBLCP1,14343,2.343037
ALKBH4,465,2.342932
FAM120B,4226,2.342773
JOSD2,6288,2.342566
BHLHE23,1273,2.341648
MRPL21,8166,2.340313
CCDC87,1992,2.340309
SMIM12,12383,2.340281
SAA2,11545,2.338645
NEBL,8651,2.338467
PTPRCAP,10596,2.338365
RIMS2,11123,2.338093
RPS6KA5,11406,2.337764
PCYT1A,9538,2.337546
OR7E156P,9226,2.33606
IRAK2,6170,2.335938
METTL3,7878,2.335792
PEBP4,9632,2.334252
C19orf44,1506,2.333434
MXI1,8364,2.332519
MRPL45,8188,2.33214
SLC25A16,12094,2.331534
NAB1,8472,2.329117
DHRS13,3364,2.329065
KCNH5,6365,2.328269
COL5A2,2718,2.328089
TRAM1,13937,2.327422
HSPA14,5847,2.326865
MVP,8358,2.325236
WNT6,14791,2.32511
NUDT15,9050,2.324777
FRMD5,4729,2.323301
LDB1,6834,2.323147
CIAO1,2474,2.322979
CSNK1G3,2950,2.321994
TTC28,14150,2.321143
GBP3,4915,2.321085
PLA2G2D,9886,2.319721
XRCC3,14836,2.318477
LINC01556,7027,2.316673
RBM17,10905,2.316287
MCAT,7741,2.316254
ABCC9,49,2.316034
MEX3D,7888,2.315977
LRRC39,7405,2.313657
TMEM87A,13726,2.313644
FAM171A1,4273,2.312706
NDEL1,8585,2.310344
GALT,4876,2.31012
PHF3,9736,2.309083
IFI44L,5946,2.308877
HNRNPA0,5740,2.30854
RFXANK,11043,2.307842
FBXL12,4453,2.306284
SERPINB9P1,11818,2.305991
TBCK,13204,2.305584
MAP3K7,7636,2.304347
TARBP2,13135,2.302459
YIPF3,14864,2.302019
C15orf41,1473,2.30145
AFF1,314,2.300791
PROS1,10392,2.300041
HDAC7,5514,2.299832
DPY19L2P2,3599,2.298864
SEMA4C,11766,2.298214
LGALS4,6867,2.296774
VPS52,14632,2.295802
PARM1,9400,2.295253
UMODL1-AS1,14407,2.295185
ARMC5,843,2.294503
OSTM1,9269,2.293835
DKC1,3417,2.293292
C5orf58,1635,2.293198
SGF29,11886,2.292636
RDH12,10969,2.29222
FEZ1,4537,2.290998
NDUFB9,8635,2.29088
SNAP91,12431,2.29033
CPSF3,2839,2.288653
B3GLCT,1126,2.288616
IL27RA,6046,2.288544
NEU3,8697,2.287834
LAMB2,6763,2.287321
PTPN23,10588,2.286822
TRAPPC8,13956,2.285515
TEX30,13327,2.284617
FAM221A,4335,2.283906
PPM1H,10200,2.283853
YBX3,14854,2.283652
C19orf24,1502,2.283416
TIMM23B,13436,2.283099
FRAS1,4716,2.282423
STXBP5,12939,2.282259
ZNF776,15524,2.277021
TNIP2,13796,2.275587
ALKBH6,467,2.274708
FAXC,4439,2.273028
CDH26,2180,2.272262
KEAP1,6460,2.270724
PGGT1B,9701,2.270341
CASP4,1847,2.268316
ARHGAP27P1,759,2.268225
AP1B1,639,2.267542
CNIH1,2626,2.267343
ZDHHC17,14991,2.267083
ZNF33A,15227,2.266359
EVL,4123,2.265907
B4GALNT1,1135,2.265615
PLD5,9926,2.265606
DNAJB9,3490,2.265057
ZNF101,15098,2.263705
QRSL1,10677,2.262576
MBP,7735,2.262119
ITGA2,6211,2.260709
FBXL17,4457,2.257847
FNDC3B,4662,2.256994
KDM4A,6447,2.256914
DMBT1,3451,2.255129
PER3,9649,2.25438
FOXD1,4684,2.254083
ZNF214,15149,2.252498
ITGA1,6209,2.250837
C16orf91,1486,2.250631
U2AF1L4,14269,2.250416
CTSB,3008,2.250153
S1PR4,11542,2.250112
RPS19BP1,11381,2.250004
MRPS34,8225,2.249891
ARHGAP19,750,2.249575
ACO1,129,2.24912
WDR53,14727,2.248381
YTHDF1,14881,2.248339
DCD,3198,2.248221
TADA1,13086,2.247707
ACAP2,108,2.246098
NDUFA10,8600,2.244822
BLVRA,1302,2.244818
TRIM33,13989,2.243513
GPR162,5234,2.243126
CTTNBP2,3020,2.241077
ACACB,98,2.240895
ATP5MC3,1030,2.240665
C22orf46,1578,2.238396
GM2A,5080,2.23824
MFNG,7898,2.237176
KIAA0895,6483,2.236635
MBLAC1,7727,2.233762
ZNF570,15372,2.233655
SLC12A2,12023,2.232961
ASAH2B,892,2.231006
PITPNM1,9854,2.229546
PRADC1,10289,2.227783
ADK,281,2.227176
ZC3H4,14958,2.226153
SGO2,11893,2.225968
DDB2,3234,2.225861
KRTAP12-3,6697,2.225638
GUSBP4,5416,2.224912
EFCAB7,3776,2.224843
TMEM114,13539,2.222972
OR4D6,9211,2.222926
AIG1,375,2.222132
PPARG,10158,2.221844
GTF3C4,5392,2.2211
LRRC75A,7429,2.220525
REXO4,11017,2.217089
ANKRD17,556,2.216842
GGTLC1,4993,2.216312
ZNF772,15520,2.215818
LRP8,7380,2.215538
SLC35F3,12192,2.212995
DENND2D,3307,2.211328
TAF5L,13106,2.210953
FGF12,4550,2.20933
RCOR1,10963,2.208804
UQCRHL,14449,2.208707
COL22A1,2706,2.208543
CYTH1,3128,2.208224
ITFG2,6208,2.207496
HOXB13,5776,2.20736
TJP3,13457,2.20504
ALAS1,423,2.204215
MED13L,7803,2.204092
POLD4,10075,2.202601
TBC1D15,13171,2.202155
POC5,10062,2.201345
TMEM14B,13573,2.201194
PUS7,10632,2.20068
AIRE,380,2.200169
TMEM260,13672,2.199867
PCYOX1,9536,2.198753
RSPRY1,11465,2.198601
TRMT13,14037,2.195659
MCC,7742,2.195433
F10,4167,2.194722
MON2,8078,2.194159
PHF19,9728,2.194119
UBE2Q2,14320,2.193432
SOS1,12549,2.19327
MFSD1,7899,2.192611
GALK1,4852,2.192205
CYSRT1,3126,2.192169
HDAC2,5509,2.191066
TDRD1,13280,2.190394
IDH1,5921,2.188057
COG7,2693,2.187735
LGR5,6877,2.187339
APPL1,707,2.187142
CHRNA10,2444,2.186444
TUBGCP3,14218,2.186348
ZNF652,15432,2.184505
DRAM2,3613,2.184326
CDC37,2145,2.18329
CRYGS,2918,2.181213
CCM2,2019,2.181022
KREMEN2,6661,2.180874
TEKT5,13301,2.18073
WFIKKN1,14764,2.18042
ARCN1,727,2.176588
EFL1,3785,2.174745
FREM1,4719,2.173787
PIGL,9796,2.173521
NEFL,8666,2.172828
STX5,12932,2.172531
DNASE1,3523,2.172219
STAG1,12828,2.172074
SLC49A3,12244,2.17206
CDH18,2173,2.170625
BOLA3-AS1,1336,2.170563
FOXP4,4706,2.169148
NAPEPLD,8510,2.167842
TOMM40,13835,2.167396
RORB,11271,2.167251
KLHDC9,6585,2.167091
EWSR1,4127,2.166714
DNAJB13,3483,2.166375
TAB1,13075,2.165303
ICK,5913,2.164801
BRIX1,1369,2.164615
MAP3K1,7622,2.16355
ATP13A2,1003,2.16343
MRPS14,8205,2.162028
NAPG,8511,2.161564
TUBG2,14216,2.161237
IFT122,5968,2.161045
AMT,510,2.160483
H1FX,5431,2.158612
HOXD9,5781,2.158377
AK9,390,2.15832
ECD,3727,2.158035
CEP78,2318,2.157734
MORN1,8085,2.156846
PCMTD1,9512,2.156448
SMARCC2,12353,2.156411
ZNF548,15352,2.156229
C3orf35,1612,2.155449
CCNQ,2044,2.155073
TSPYL4,14122,2.154426
GPR137,5218,2.153661
FAM133DP,4242,2.153615
PTPN20,10585,2.153293
VPS8,14636,2.152993
RPIA,11292,2.151769
OR8B12,9232,2.151125
SLC16A13,12038,2.151066
BBS1,1189,2.150647
CDR1,2236,2.150485
PIP5K1B,9842,2.150354
CCDC127,1916,2.150025
FKBP4,4606,2.149254
KRTAP9-4,6731,2.148452
SALL2,11554,2.148179
QRFP,10674,2.147245
CD7,2118,2.14697
ARSB,877,2.14609
ZNF644,15428,2.14463
PLA2G6,9890,2.144363
CCNDBP1,2030,2.144171
FAM133B,4240,2.143973
LEMD2,6850,2.143073
ZKSCAN5,15073,2.142951
KLLN,6626,2.14283
GZMH,5427,2.142625
KATNAL1,6323,2.141893
LOC100506844,7157,2.140661
ACAD11,100,2.138609
PTGR1,10560,2.138242
NTRK2,9029,2.138125
LOC101928303,7186,2.137801
PRDM11,10302,2.136039
ZNF513,15327,2.136007
SUV39H2,12993,2.135822
WDCP,14688,2.134991
MYBPC3,8376,2.132524
ECSCR,3739,2.131474
ALOX12B,472,2.130945
MBOAT1,7732,2.130603
CDCA5,2164,2.129478
SMCHD1,12364,2.129203
MRPS27,8219,2.127947
PRPF4,10404,2.125881
DPY19L1P1,3596,2.125857
RNF152,11201,2.125505
ASAP1,893,2.125408
NIPAL3,8771,2.125224
TMEM135,13563,2.124917
LURAP1,7489,2.124774
PLAU,9902,2.124234
PCNA,9514,2.122652
TNFRSF11B,13779,2.121669
GPAT4,5178,2.121638
NRG4,8968,2.121552
ATAD2B,951,2.121412
C14orf119,1465,2.120708
CGNL1,2371,2.12055
SYT14,13054,2.120515
KCNN2,6400,2.118391
CAPN1,1794,2.117896
NUCB1,9038,2.117663
CARD10,1812,2.114301
UBA6,14280,2.114092
LOC441155,7275,2.114071
DGKI,3347,2.113959
GTF2IRD1,5385,2.113659
KBTBD11,6329,2.113319
FAM20A,4317,2.113019
TKT,13461,2.112566
ITGA8,6217,2.112257
TRPC5,14058,2.111486
PEG3,9637,2.110748
ZBED9,14907,2.110285
VEZF1,14578,2.11026
TTC25,14148,2.110223
CDCA7L,2165,2.109288
PPIF,10183,2.109139
BACH2,1155,2.107589
TBC1D17,13173,2.107321
KHDC4,6463,2.105605
BMP6,1310,2.104097
BOD1L1,1330,2.10388
NCAPH,8551,2.103519
HMGN5,5728,2.102899
ITIH4,6233,2.102437
DEF6,3289,2.101808
TPBG,13876,2.101561
SLC2A3,12157,2.101482
LINC00339,6934,2.09848
ACLY,128,2.09827
HCP5,5502,2.096805
VCX,14569,2.09639
HDAC6,5513,2.095408
DCAF8L2,3193,2.095171
ZMYM2,15085,2.093912
ZBTB2,14916,2.090307
FASN,4430,2.088756
UCK1,14372,2.087979
EPS15L1,4034,2.087939
POMZP3,10129,2.08758
HLA-E,5697,2.087002
HMGB2,5715,2.086772
SNAPC3,12434,2.086418
ATF1,959,2.086102
DHX36,3383,2.085382
PCYT2,9540,2.085375
ZNF618,15412,2.085162
NOP58,8868,2.085015
PFKFB3,9678,2.08498
VSNL1,14646,2.08476
NUP210,9078,2.084735
FBXO28,4479,2.084431
LOC341056,7245,2.084131
ERICH1,4066,2.083064
ZNF781,15529,2.082428
AKAP10,393,2.082383
P4HTM,9320,2.081755
UBAP2L,14289,2.081522
LOC642929,7286,2.08026
CNTN2,2664,2.080179
TRADD,13921,2.079884
ZNF711,15482,2.078873
PACRG-AS3,9332,2.078739
EML5,3944,2.077337
DUT,3677,2.075721
TADA2A,13087,2.07545
WDR90,14749,2.073955
PRPF39,10403,2.06981
NANOS3,8499,2.069643
RBP2,10939,2.069133
EOGT,3990,2.068697
HPDL,5786,2.068474
MAPK14,7655,2.06838
AKT1,417,2.067509
SCFD2,11632,2.066937
HIST1H4L,5665,2.065579
CREB3L4,2868,2.064727
FLNC,4630,2.064643
HSPA4,5851,2.064198
ACSL1,151,2.063828
FRMPD4,4733,2.06365
OSBPL9,9257,2.063028
CENPO,2280,2.062018
MIR497HG,7993,2.060083
SETD6,11843,2.060019
ZNF420,15268,2.059863
KCNK5,6391,2.059338
FAM106A,4209,2.058645
SVBP,12999,2.058192
SHOC2,11955,2.057867
ACHE,122,2.057653
CPEB4,2819,2.057499
TMEM25,13663,2.056749
HRH2,5805,2.056627
COPS2,2758,2.055053
INTS14,6123,2.054987
SCYL2,11679,2.054044
MTERF4,8290,2.053755
MCHR2,7752,2.053225
NUBP2,9036,2.052359
SLC27A4,12144,2.052174
THUMPD2,13408,2.051727
SHISAL2A,11952,2.050731
SLC6A12,12267,2.05048
ENTPD5,3986,2.050221
STARD13,12841,2.050164
TBC1D10A,13165,2.04976
VKORC1,14592,2.04839
IGFBP3,5992,2.04838
C8orf82,1669,2.048066
OAS3,9118,2.047183
KMT5C,6640,2.046414
AKR1C4,411,2.045769
C12orf29,1452,2.045656
HIST1H1A,5619,2.044897
ABCC10,44,2.044234
SECISBP2,11737,2.04375
RND1,11170,2.042849
PCDHB5,9485,2.042352
IPCEF1,6140,2.042273
SLC25A25,12103,2.041844
SLC25A29,12107,2.041514
ZNF551,15355,2.040788
USP19,14477,2.040362
SLC44A5,12236,2.039985
H1FNT,5430,2.039209
ROGDI,11265,2.037792
NBN,8536,2.037403
RNF213,11222,2.034404
LINC00632,6956,2.033934
ST7L,12820,2.032073
ATL2,988,2.030906
PTP4A3,10574,2.030359
TBL1Y,13209,2.030123
PLAT,9901,2.027218
RAB14,10698,2.027076
STN1,12895,2.024826
XKR8,14822,2.024505
PDXK,9618,2.023039
CENPQ,2282,2.022909
LSM1,7455,2.022517
CDT1,2242,2.022354
ATAD2,950,2.021295
LRFN3,7361,2.021253
PTPDC1,10576,2.020735
EBPL,3726,2.019524
RAB9BP1,10751,2.018182
MLLT10,8027,2.017417
BSCL2,1380,2.017124
PREX2,10325,2.015557
PTPN2,10584,2.015333
MPHOSPH8,8104,2.013422
TDRP,13287,2.013055
ACOT11,131,2.012425
PCAT6,9447,2.012369
ZNF24,15170,2.012302
MSRB1,8258,2.012137
TRIM28,13985,2.011313
ASPH,935,2.01066
STAP2,12838,2.009793
CDH7,2184,2.009601
PRKCSH,10358,2.009562
FAM186B,4290,2.00858
PRPF40B,10406,2.007742
PARP4,9410,2.006848
HDGF,5520,2.00675
EIF1AD,3823,2.006629
SRD5A3-AS1,12718,2.006603
SNHG7,12460,2.006201
ATP2A2,1014,2.006114
CDK9,2217,2.005905
C11orf49,1437,2.005355
USP21,14480,2.005215
ARL1,816,2.004146
GFER,4963,2.003524
POM121L4P,10121,2.001549
GALNT16,4863,2.001485
CEP295,2307,2.001413
CNN1,2633,2.000783
SP140L,12579,2.00048
TRAK1,13935,1.99998
TMEM217,13638,1.999708
PARGP1,9397,1.999324
ZFP62,15035,1.997448
BTN3A1,1411,1.997382
DNAH1,3469,1.997351
IDUA,5931,1.997086
SPRY2,12685,1.99616
FAM213A,4323,1.995785
PSMG3,10523,1.994961
TMED3,13521,1.994303
EIF2B5,3836,1.99353
PHC2,9721,1.992939
USP42,14503,1.992456
COX7B,2809,1.992229
CDC73,2162,1.989336
ZFAND6,15017,1.989322
GPIHBP1,5203,1.988201
KPNA1,6646,1.988193
OXLD1,9293,1.987892
BDP1,1249,1.986727
KIAA0232,6472,1.985311
C2orf42,1591,1.984184
INTS6L,6131,1.983252
ABHD8,80,1.983188
ITPRIPL1,6247,1.982232
SERTAD3,11827,1.98216
ZNF491,15314,1.981858
DBNDD1,3171,1.980187
ZFP91,15041,1.98017
CHURC1,2473,1.979607
KRTAP5-2,6719,1.979526
WDR24,14704,1.978949
GPR149,5225,1.978534
RNPC3,11253,1.978307
NONO,8860,1.977598
ZNF627,15421,1.977288
RRP8,11446,1.975972
RNF123,11183,1.974476
ELMOD1,3898,1.974164
TSHZ3,14091,1.973705
PLOD3,9974,1.972465
PLBD2,9906,1.972422
NUDT1,9045,1.972236
KRTCAP2,6732,1.971737
DPY19L2P4,3601,1.971199
SMC5,12362,1.970251
C6orf62,1647,1.969314
KBTBD4,6334,1.967014
PWWP2A,10644,1.96476
MSTO2P,8265,1.96465
ALDH3B1,436,1.962114
FOXJ2,4693,1.960718
LYAR,7503,1.96065
GIMAP1,5008,1.959444
PNISR,10031,1.959384
TOP1P2,13845,1.959078
WNK3,14782,1.958722
NDUFS8,8645,1.958621
CNTN6,2668,1.958339
DUSP15,3660,1.957332
G3BP1,4806,1.956991
ARHGAP27,758,1.955635
CD44,2107,1.954481
ARHGAP25,756,1.954431
MOB1A,8060,1.9543
SLC25A3,12108,1.954034
IRAK4,6171,1.953757
HTR3C,5877,1.953016
NFIA,8723,1.951853
KLK3,6619,1.951657
MAN2C1,7598,1.951428
HAPLN1,5461,1.948695
SP140,12578,1.948157
CNPY4,2656,1.948145
ZNF37BP,15245,1.948065
LIN37,6913,1.946044
NOL10,8847,1.94528
ASAH2,891,1.944945
DNTTIP2,3545,1.944743
TNNI1,13804,1.94473
METTL22,7870,1.944624
SCARB2,11624,1.944355
RHOF,11098,1.944342
KLF3,6570,1.942957
TIMM9,13442,1.942875
SCAMP5,11616,1.942619
